Rank,Name,Race,Class,Guild,Faction,Realm,Region,Zone,Spec,SimDPS
2013,Spöge,Blood Elf,Rogue,Kökslokalen,Horde,Ragnaros,EU,,Subtlety,12333.90
2014,Lyréia,Human,Rogue,Xceed,Alliance,Blackmoore,EU,DE,Subtlety,12333.60
2015,Инсрог,Void Elf,Rogue,Тренировка Иссохших,Alliance,Черный Шрам,EU,RU,Subtlety,12333.30
2016,Mystîca,Blood Elf,Rogue,Veritas et Aequitas,Horde,Destromath,EU,DE,Outlaw,12333.30
2017,Fquit,Goblin,Rogue,Crimson Onslaught,Horde,Thrall,US,,Subtlety,12333.20
2018,Fistshaker,Blood Elf,Monk,Shattrath Island,Horde,Eredar,EU,DE,Windwalker,12333.20
2019,Yii,Human,Rogue,Lobotomized,Alliance,Jaedenar,EU,,Outlaw,12333.20
2020,Ksg,Blood Elf,Monk,Simple Math,Horde,Andorhal,US,,Windwalker,12332.90
2021,Cyraxs,Blood Elf,Monk,Confused,Horde,Twisting Nether,EU,,Windwalker,12332.50
2022,Reynauld,Troll,Warrior,Walkthrough,Horde,Kazzak,EU,,Arms,12332.40
2023,Shytbird,Nightborne,Rogue,Encore,Horde,Illidan,US,,Outlaw,12332.40
2024,Schnïtzel,Undead,Rogue,Gapehorner,Horde,Blackrock,EU,DE,Outlaw,12331.90
2024,Winchezz,Troll,Warlock,Heuristics,Horde,Bleeding Hollow,US,,Affliction,12331.60
2026,Xinge,Human,Warlock,Recursion,Alliance,Shadowsong,US,,Affliction,12331.30
2027,Refugee,Troll,Warlock,Merry Graverobbers,Horde,Stormreaver,EU,,Affliction,12331.20
2028,Vynelinn,Blood Elf,Rogue,Decidedly Uncouth,Horde,Mal'Ganis,US,,Subtlety,12330.60
2029,Zylrie,Blood Elf,Hunter, ,,Kazzak,EU,,Havoc,12330.40
2030,Icharus,Blood Elf,Hunter,Epoch,Horde,Wyrmrest Accord,US,,Havoc,12330.10
2031,Katagiri,Gnome,Warlock,Neterya,Alliance,Dalaran,EU,FR,Affliction,12329.90
2032,Потрошил,Pandaren,Rogue,Великая Гробница Н..,Alliance,Гордунни,EU,RU,Outlaw,12329.70
2033,Pritt,Nightborne,Monk,Ultima Ratio,Horde,Frostwolf,EU,DE,Windwalker,12329.50
2034,Devì,Night Elf,Rogue,Reputable,Alliance,Frostmourne,OC,,Subtlety,12329.40
2035,Chogah,Void Elf,Rogue,Exødar,Alliance,Exodar,EU,ES,Outlaw,12329.30
2036,Eraso,Night Elf,Hunter,Disorder,Alliance,Ravencrest,EU,,Havoc,12329.30
2037,Rèav,Night Elf,Rogue, ,,Blackmoore,EU,DE,Subtlety,12329.20
2038,Imco,Blood Elf,Paladin,New Game Plus,Horde,Thrall,EU,DE,Retribution,12328.90
2039,Арикратия,Void Elf,Rogue,Голубой Пегас,Alliance,Гордунни,EU,RU,Outlaw,12328.70
2040,Immbored,Night Elf,Hunter,Volatile,Alliance,Whisperwind,US,,Havoc,12328.60
2041,Эсценда,Undead,Hunter,ВАН ПИС,Horde,Свежеватель Душ,EU,RU,Survival,12328.40
2042,Супервоид,Undead,Rogue,Реборн,Horde,Ревущий фьорд,EU,RU,Subtlety,12328.30
2043,Phishcopy,Blood Elf,Hunter,Endemic,Horde,Zul'jin,US,,Havoc,12327.90
2044,Dps,Night Elf,Hunter,Rising Storm,Alliance,Dalaran,EU,FR,Havoc,12327.80
2045,Imstoopid,Blood Elf,Hunter, ,,Tarren Mill,EU,,Havoc,12327.80
2046,Abresh,Mag'Har Orc,Rogue,GanzMieseSchlägert..,Alliance,Alleria,EU,DE,Outlaw,12327.50
2047,Ninynine,Orc,Hunter,Forgotten Council,Horde,Dalaran,US,,Beast Mastery,12327.10
2048,Ninynine,Orc,Hunter,Forgotten Council,Horde,Dalaran,US,,Beast Mastery,12327.10
2049,Fadezz,Orc,Rogue,Negatory,Horde,Area 52,US,,Subtlety,12327.10
2050,Powerlime,Night Elf,Hunter,Destined for Glory,Alliance,The Maelstrom,EU,,Havoc,12326.90
2051,Lancing,Human,Mage,Immota Fides,Alliance,Forscherliga,EU,DE,Arcane,12326.90
2052,Sorosheeny,Goblin,Rogue, ,,Ragnaros,EU,,Assassination,12326.80
2053,Гекку,Pandaren,Rogue,Таке Ме То Починки,Horde,Ревущий фьорд,EU,RU,Outlaw,12326.50
2054,Wayro,Troll,Rogue,Underrated,Horde,Tarren Mill,EU,,Subtlety,12325.80
2055,Gâz,Dwarf,Warlock,Arctic Avengers,Alliance,Ravencrest,EU,,Affliction,12325.70
2056,Sunhill,Human,Rogue,Order of Entropy,Alliance,Silvermoon,EU,,Outlaw,12325.60
2057,Gatecrasher,Pandaren,Rogue,Evocati,Horde,Area 52,US,,Outlaw,12325.50
2058,Nukow,Orc,Rogue,Elevate,Horde,Ysondre,EU,FR,Subtlety,12325.20
2059,Tirrin,Night Elf,,BOBAlicious,Alliance,Darkspear,US,,Frost,12324.90
2060,Retxsilver,Blood Elf,Paladin,Obsidium,Horde,Thrall,US,,Retribution,12324.70
2061,Locksoflove,Nightborne,Warlock,TwentyFourSeven,Horde,Blackrock,EU,DE,Affliction,12324.60
2062,Civina,Night Elf,Hunter,SkyNet,Alliance,Dun Modr,EU,ES,Havoc,12324.50
2063,Ðoctoracula,Night Elf,,Unified,Alliance,Sargeras,US,,Frost,12324.40
2064,Sneaknshet,Orc,Rogue,Mythical,Horde,Tarren Mill,EU,,Outlaw,12324.30
2065,Ehfull,Undead,Rogue,OMELETTE DU FROMAGE,Horde,Illidan,EU,FR,Subtlety,12323.90
2066,Thulena,Void Elf,Rogue,flipmøde,Alliance,Nozdormu,EU,DE,Outlaw,12323.70
2067,Mãker,Blood Elf,Mage,Nothing Personal,Horde,Bleeding Hollow,US,,Arcane,12323.70
2068,Sunflour,Blood Elf,Paladin,Dont Die,Horde,Zul'jin,US,,Retribution,12323.40
2069,Willyr,Blood Elf,Rogue,Ring Åklagarn,Horde,Ragnaros,EU,,Subtlety,12323.30
2070,Onetaps,Blood Elf,Rogue,Powerpuff Peons,Horde,Blackrock,EU,DE,Outlaw,12323.30
2071,Draxar,Night Elf,Hunter,Second String Raid..,Alliance,Sargeras,US,,Havoc,12322.90
2072,Gøes,Blood Elf,Warlock,TrevØurS,Horde,Azralon,US,BR,Affliction,12322.70
2073,Zriz,Void Elf,Monk,Casual Excellence,Alliance,Quel'Thalas,US,,Windwalker,12322.20
2074,Zeravas,Draenei,Monk,Der eiserne Kreuzzug,Alliance,Die Aldor,EU,DE,Windwalker,12322.20
2075,Скальпелист,Undead,Rogue, ,,Вечная Песня,EU,RU,Outlaw,12322.10
2076,Lightimus,Blood Elf,Monk,Ascended,Horde,Illidan,US,,Windwalker,12321.90
2077,Anícia,Blood Elf,Monk,UndisputeD,Horde,Terrordar,EU,DE,Windwalker,12321.80
2078,Rookie,Human,Monk,Distortion,Alliance,Caelestrasz,OC,,Windwalker,12321.70
2079,Wifecocoon,Blood Elf,Monk,Megalomania,Horde,Stormscale,EU,,Windwalker,12321.70
2080,Blüê,Blood Elf,Hunter,Tilted AF,Horde,Ragnaros,US,,Havoc,12321.60
2081,Дедлиблоу,Human,Rogue,Блэкхолл,Alliance,Черный Шрам,EU,RU,Outlaw,12321.50
2082,Chippee,Blood Elf,Rogue,Santa Maria,Horde,Kazzak,EU,,Outlaw,12321.50
2083,Generál,Blood Elf,Hunter,Dedicated Casuals,Horde,Eredar,EU,DE,Survival,12321.40
2084,Bluenyarla,Void Elf,Rogue,Release Spirit,Alliance,Well of Eternity,EU,,Outlaw,12321.20
2085,Proudmoure,Blood Elf,Rogue,Goodbye Kitty,Horde,Drak'thul,EU,,Outlaw,12321.10
2086,Smertrius,Troll,Warlock,Divine,Horde,Zul'jin,US,,Affliction,12320.50
2087,Drperways,Blood Elf,Rogue,míndset,Horde,Thrall,EU,DE,Outlaw,12320.50
2088,Shadowcutie,Night Elf,Hunter,Last Attempt,Alliance,Magtheridon,US,,Havoc,12320.40
2089,Woken,Blood Elf,Hunter,BULLSERINO,Horde,Ysondre,EU,FR,Havoc,12320.40
2090,Honík,Blood Elf,Monk,Bad Luck,Horde,Drak'thul,EU,,Windwalker,12320.10
2091,Mcmuuffiin,Blood Elf,Monk,But My Parse,Horde,Mal'Ganis,US,,Windwalker,12320.10
2092,Linstability,Blood Elf,Rogue,This Game is SO Hard,Horde,Illidan,US,,Outlaw,12319.70
2093,Lazùli,Blood Elf,Warlock,Fat Ducks,Horde,Hyjal,EU,FR,Affliction,12319.40
2094,Spinmeright,Pandaren,Monk,Drunk Tanks Anonym..,Horde,Area 52,US,,Windwalker,12319.20
2095,Demonbone,Night Elf,Hunter,haHAA,Alliance,Sargeras,US,,Beast Mastery,12319.20
2096,Mokhra,Orc,Hunter,Serenity,Horde,Barthilas,OC,,Survival,12318.80
2097,Apathyrean,Orc,Hunter,thats a HARD Y I K..,Horde,Turalyon,EU,,Beast Mastery,12318.70
2098,Бринглс,Gnome,Rogue,Путь Праведника,Alliance,Гордунни,EU,RU,Outlaw,12318.60
2099,Nightwings,Blood Elf,Hunter,Revenant,Horde,Blackrock,US,,Havoc,12318.50
2100,Empulsive,Blood Elf,Paladin,Fusion,Horde,Barthilas,OC,,Retribution,12318.40
2101,Jbär,Blood Elf,Hunter,Cerberus Raiders,Horde,Area 52,US,,Havoc,12318.40
2102,Сваркаотбога,Blood Elf,Hunter,Реборн,Horde,Ревущий фьорд,EU,RU,Havoc,12318.10
2103,Vijo,Void Elf,Monk,Madness,Alliance,Antonidas,EU,DE,Windwalker,12318.10
2104,Stablol,Orc,Rogue,Sinister,Horde,Kazzak,EU,,Subtlety,12317.90
2105,Urozos,Troll,Mage,Nerds,Horde,Twisting Nether,EU,,Arcane,12317.80
2106,Illusiønz,Troll,Mage,Convoluted,Horde,Illidan,US,,Arcane,12317.80
2107,Работаем,Night Elf,Rogue,Идём на восток,Alliance,Гордунни,EU,RU,Outlaw,12317.70
2108,Lumapuma,Blood Elf,Hunter,Mithril Knights,Horde,Aggramar,EU,,Havoc,12317.40
2109,ßö,Orc,Shaman,Toast,Horde,Area 52,US,,Enhancement,12317.40
2110,Jumbosausage,Goblin,Rogue,Pirates,Horde,Mal'Ganis,US,,Outlaw,12317.30
2111,Manajizdh,Blood Elf,Hunter,Kipinä,Horde,Twisting Nether,EU,,Havoc,12317.30
2112,Exalidan,Human,Paladin,Halo,Alliance,Silvermoon,EU,,Retribution,12317.10
2113,Krymêz,Night Elf,Hunter,ZappZapp,Alliance,Area 52,EU,DE,Havoc,12316.90
2114,Imlegnd,Orc,Rogue,Mythic Casuals,Horde,Kazzak,EU,,Outlaw,12316.80
2115,Bandola,Orc,Hunter,Sensory Overload,Horde,Illidan,US,,Beast Mastery,12316.80
2116,Night,Goblin,Rogue,Disposable Heroes,Horde,Aszune,EU,,Outlaw,12316.70
2117,Night,Goblin,Rogue,Disposable Heroes,Horde,Aszune,EU,,Outlaw,12316.70
2118,Houraisan,Blood Elf,Hunter,ZULUL Warriors,Horde,Hyjal,EU,FR,Survival,12316.40
2119,Laavar,Dwarf,Rogue,Gin,Alliance,Stormrage,US,,Outlaw,12316.40
2120,Cayle,Blood Elf,Rogue,Origins,Horde,Ragnaros,US,,Outlaw,12315.80
2121,Aivé,Void Elf,Rogue,Nástrandir,Alliance,Antonidas,EU,DE,Subtlety,12315.50
2122,Roguebelf,Blood Elf,Rogue,Anthemic,Horde,Twisting Nether,EU,,Subtlety,12315.10
2123,Tabasco,Troll,Hunter,Artum Inferniti,Horde,Ragnaros,EU,,Survival,12314.80
2124,Janìs,Blood Elf,Rogue,unchained,Horde,Frostwolf,EU,DE,Outlaw,12314.50
2125,Cyruska,Orc,Hunter,Not Sure If Trolling,Horde,Ragnaros,EU,,Beast Mastery,12314.20
2126,Reggaerogue,Troll,Rogue,SEVERED,Horde,Saurfang,OC,,Outlaw,12314.20
2127,Yarrgi,Orc,Hunter,Error Code,Horde,Burning Legion,EU,,Beast Mastery,12313.20
2128,Whippersnapr,Tauren,Monk,Vox Nihil,Horde,Zul'jin,US,,Windwalker,12313.10
2129,Espoodles,Orc,Monk,Crimson Vigil,Horde,Area 52,US,,Windwalker,12313.10
2130,Xoramazing,Blood Elf,Rogue,Go focus TDM,Horde,Hyjal,EU,FR,Outlaw,12312.60
2131,Pamplemøussy,Blood Elf,Rogue,Ðawn,Horde,Uldaman,EU,FR,Outlaw,12312.20
2132,Vixue,Blood Elf,Rogue,Unlucky,Horde,Illidan,US,,Outlaw,12312.20
2133,Shenin,Night Elf,Rogue,Diva,Alliance,Emerald Dream,EU,,Outlaw,12312.10
2134,Serntis,Void Elf,Monk,Exotic Raid Plan,Alliance,Dalaran,US,,Windwalker,12311.80
2135,Maekon,Blood Elf,Paladin,Toast IlI,Horde,Area 52,US,,Retribution,12311.60
2136,Gúldán,Goblin,Rogue, ,,Blackrock,EU,DE,Subtlety,12311.50
2137,Twízzler,Night Elf,Rogue,Craze,Alliance,Kilrogg,EU,,Outlaw,12311.30
2138,Freyó,Blood Elf,Hunter,Covenant,Horde,C'thun,EU,ES,Havoc,12311.20
2139,Tailidari,Night Elf,Hunter,ZERG,Alliance,Minahonda,EU,ES,Havoc,12311.20
2140,Larkín,Void Elf,Rogue,Exiled,Alliance,Azuremyst,EU,,Outlaw,12310.90
2141,Trikkie,Night Elf,Hunter,Heres the Kicker,Alliance,Sargeras,US,,Havoc,12310.90
2142,Chrisguy,Blood Elf,Hunter,Frosted Flakes,Horde,Illidan,US,,Havoc,12310.80
2143,Кошванишбб,Blood Elf,Rogue,Старый Ибанесс,Horde,Свежеватель Душ,EU,RU,Subtlety,12310.80
2144,Drukhani,Undead,Rogue, ,,Stormscale,EU,,Outlaw,12310.80
2145,Kysîm,Undead,Rogue,POLARII,Horde,Hyjal,EU,FR,Subtlety,12310.60
2146,Voidelf,Nightborne,Rogue,echoes,Horde,Blackrock,EU,DE,Subtlety,12310.60
2147,Srynodmg,Goblin,Rogue,Prôphêcy,Horde,Eredar,EU,DE,Outlaw,12310.60
2148,Рубулар,Blood Elf,Monk,Ван Шот,Horde,Черный Шрам,EU,RU,Windwalker,12310.50
2149,Sôl,Void Elf,Monk,Nvictus,Alliance,Colinas Pardas,EU,ES,Windwalker,12310.30
2150,Dreadgrave,Troll,Warlock,Toast,Horde,Area 52,US,,Affliction,12310.30
2151,Knoox,Blood Elf,Hunter,Unrivaled,Horde,Stormreaver,US,,Marksmanship,12310.20
2152,Ragepull,Night Elf,Hunter,Meridies,Alliance,Silvermoon,EU,,Havoc,12310.10
2153,Веринус,Gnome,Warlock,Люкс Анима,Alliance,Дракономор,EU,RU,Affliction,12309.70
2154,Ozÿ,Void Elf,Warlock,Abalone,Alliance,Uldaman,EU,FR,Affliction,12309.70
2155,Drakatan,Pandaren,Monk,Awake,Horde,Gorgonnash,EU,DE,Windwalker,12309.50
2156,Mavisvmlion,Night Elf,Monk,Testemunhas de Geo..,Alliance,Goldrinn,US,BR,Windwalker,12309.50
2157,Darzran,Blood Elf,Hunter,Straight Outta Hil..,Horde,Arthas,US,,Havoc,12309.20
2158,Padamalgame,Blood Elf,Rogue,The Fallen,Horde,Ysondre,EU,FR,Subtlety,12309.10
2159,Лапказла,Blood Elf,Rogue,Галлюцинация,Horde,Свежеватель Душ,EU,RU,Subtlety,12308.90
2160,Hüntàrd,Blood Elf,Hunter,Dark Substance,Horde,Kazzak,EU,,Havoc,12308.80
2161,Habbokungen,Blood Elf,Paladin,Phase,Horde,Stormscale,EU,,Retribution,12308.60
2162,Zooza,Blood Elf,Rogue,Mächtig viel Mojo,Horde,Eredar,EU,DE,Outlaw,12308.40
2163,Habbokungen,Blood Elf,Paladin,Phase,Horde,Stormscale,EU,,Retribution,12308.60
2164,Zooza,Blood Elf,Rogue,Mächtig viel Mojo,Horde,Eredar,EU,DE,Outlaw,12308.40
2165,Tosan,Blood Elf,Rogue,Tha Lounge,Horde,Thrall,US,,Subtlety,12308.30
2166,Ezêkiel,Blood Elf,Rogue,Murder of Crows,Horde,Chamber of Aspects,EU,,Subtlety,12308.20
2167,Khânnon,Human,,Random Outcome,Alliance,Sylvanas,EU,,Frost,12308.10
2168,Lewtmeister,Human,Paladin,Oathsworn,Alliance,Ravencrest,EU,,Retribution,12308.10
2169,Lawdy,Void Elf,Rogue,Reform,Alliance,Ravencrest,EU,,Subtlety,12307.10
2170,Pandanggo,Pandaren,Monk,so fresh,Horde,Barthilas,OC,,Windwalker,12306.90
2171,Cadiee,Blood Elf,Monk,aXia,Horde,Blackrock,EU,DE,Windwalker,12306.90
2172,Delasrogue,Blood Elf,Rogue,Wizards and Monkeys,Horde,Thrall,US,,Outlaw,12306.70
2173,Paíne,Blood Elf,Hunter,Spiegelbilder,Horde,Die ewige Wacht,EU,DE,Havoc,12306.20
2174,Revøs,Blood Elf,Paladin,Resonate,Horde,Bleeding Hollow,US,,Retribution,12306.10
2175,Rîøt,Nightborne,Mage,IgnorHunters,Horde,Nemesis,EU,,Arcane,12305.90
2176,Whezyk,Draenei,Paladin,Solar Flare,Alliance,Ravencrest,EU,,Retribution,12305.70
2177,Draendel,Pandaren,Monk,Acid Rain,Horde,Azralon,US,BR,Windwalker,12305.50
2178,Zeratüle,Troll,Rogue,Raiding Is Hard,Horde,Area 52,US,,Outlaw,12305.20
2179,Elpitch,Blood Elf,Rogue,Reapers,Horde,Dalaran,EU,FR,Subtlety,12305.20
2180,Thefelflight,Night Elf,Hunter,How Loh Can You Go,Alliance,Proudmoore,US,,Havoc,12304.90
2181,Zerfallen,Orc,Warlock,Dishonored,Horde,Winterhoof,US,,Affliction,12304.70
2182,Aliot,Troll,Warlock,NollTvåTre,Horde,Tarren Mill,EU,,Affliction,12304.30
2183,Diclah,Pandaren,Rogue,LeCrew,Horde,Khaz Modan,EU,FR,Outlaw,12304.30
2184,Liviyn,Blood Elf,Paladin,Nerds,Horde,Twisting Nether,EU,,Retribution,12304.20
2185,Auztin,Blood Elf,Hunter,Nascent,Horde,Emerald Dream,US,,Havoc,12304.20
2186,Aphromatic,Troll,Mage,NO CHANGES,Horde,Mal'Ganis,US,,Arcane,12304.10
2187,Anzular,Blood Elf,,Error Code,Horde,Burning Legion,EU,,Frost,12303.90
2188,Sharpside,Mag'Har Orc,Rogue,Unstable Minds,Alliance,Mal'Ganis,US,,Subtlety,12303.70
2189,Fyzz,Goblin,Warlock,KnightsOfTheRound,Horde,Runetotem,US,,Affliction,12303.50
2190,Joviel,Blood Elf,Hunter,Mythic Waiting Room,Horde,Blackhand,EU,DE,Havoc,12303.40
2191,Fygger,Blood Elf,Rogue,IMPROVE,Horde,Ragnaros,EU,,Subtlety,12303.40
2192,Duffuz,Orc,Hunter,Angered,Horde,Draenor,EU,,Beast Mastery,12303.20
2193,Zearion,Pandaren,Hunter,Lethal,Horde,Thunderhorn,US,,Beast Mastery,12303.10
2194,Nerdstasic,Dwarf,Rogue,The Legions Ten,Alliance,Antonidas,EU,DE,Outlaw,12302.80
2195,Deadsnail,Undead,Hunter,The Travelling Cir..,Horde,Barthilas,OC,,Survival,12302.70
2196,Teslaglaive,Blood Elf,Hunter,Class Expert,Horde,Bleeding Hollow,US,,Havoc,12302.50
2197,Vuksy,Blood Elf,Paladin,Waifu Appreciation..,Horde,Draenor,EU,,Retribution,12302.40
2198,Obbyline,Blood Elf,Rogue,Feel BeLoved,Horde,Blackmoore,EU,DE,Subtlety,12302.30
2199,Orixon,Troll,Mage,Rise,Horde,Blackrock,EU,DE,Arcane,12302.10
2200,Maryølle,Troll,Hunter,New Age,Horde,Hyjal,EU,FR,Survival,12301.60
2201,Jag,Blood Elf,Paladin,Remnants,Horde,Barthilas,OC,,Retribution,12301.50
2202,Witheredjim,Nightborne,Rogue,Frontline,Horde,Frostwolf,EU,DE,Outlaw,12301.40
2203,Yunip,Night Elf,Hunter,Trip Hazard,Alliance,Arathor,EU,,Havoc,12301.30
2204,Rixón,Blood Elf,Rogue,Dreamstate,Horde,Draenor,EU,,Subtlety,12301.10
2205,Yaremx,Blood Elf,Paladin,secoweedcodein,Horde,C'thun,EU,ES,Retribution,12300.90
2206,Jupats,Blood Elf,,Halcyon,Horde,Al'Akir,EU,,Frost,12300.70
2207,Dluu,Troll,Warrior,Flawless,Horde,Frostwolf,EU,DE,Arms,12300.60
2208,Caprichan,Night Elf,Rogue,No Hard Feelings,Alliance,Silvermoon,EU,,Subtlety,12300.60
2207,Horseboy,Human,Monk,Kings Guard,Alliance,Frostmourne,OC,,Windwalker,12300.60
2210,Toyton,Tauren,Paladin,Cult of the Doomed,Horde,Emeriss,EU,,Retribution,12300.40
2211,Bleetz,Blood Elf,Rogue,Landfall,Horde,Nemesis,EU,,Outlaw,12300.30
2212,Аспиринн,Blood Elf,Rogue,Справедливые,Horde,Ревущий фьорд,EU,RU,Outlaw,12299.90
2213,Raze,Orc,Warlock,Conviction,Horde,Khaz'goroth,OC,,Affliction,12299.70
2214,Higure,Blood Elf,Paladin,Shattered Moon Clan,Horde,Thrall,US,,Retribution,12299.70
2215,Xarige,Human,Rogue,Indestructible,Alliance,Kel'Thuzad,US,,Subtlety,12299.50
2216,Rogshim,Night Elf,Rogue,Twisted Squad,Alliance,Hyjal,EU,FR,Outlaw,12299.50
2217,Wînträðérgøð,Undead,Rogue,This is Fine,Horde,Ragnaros,EU,,Subtlety,12299.50
2218,Agility,Void Elf,Rogue,Trip Hazard,Alliance,Hellfire,EU,,Outlaw,12299.30
2219,Adenn,Night Elf,Hunter,Cry Moar,Alliance,Blackhand,US,,Havoc,12299.30
2220,Frosk,Night Elf,Hunter,Simplicité,Alliance,Korgath,US,,Havoc,12298.70
2221,Spec,Orc,Mage,AfterLife,Horde,Blackrock,US,,Arcane,12298.60
2222,Sneakydon,Blood Elf,Rogue,DT Reborn,Horde,Twisting Nether,EU,,Subtlety,12298.50
2223,Fetlös,Mag'Har Orc,Rogue,SITT NER,Alliance,Kazzak,EU,,Subtlety,12298.40
2224,Protonpanchu,Troll,Rogue,Well Played,Horde,Quel'Thalas,US,,Outlaw,12298.40
2225,Darecat,Night Elf,Hunter,Die Wachen Asgards,Alliance,Nethersturm,EU,DE,Havoc,12298.30
2226,Abbilene,Human,Rogue,Vigil,Alliance,Sargeras,US,,Outlaw,12298.30
2227,Baphømet,Night Elf,Hunter,NerZ,Alliance,Dun Modr,EU,ES,Havoc,12298.20
2228,Oeilpourdent,Blood Elf,Paladin,Karma,Horde,Elune,EU,FR,Retribution,12298.10
2229,Qini,Human,Rogue,Ryöstöretki,Alliance,Darksorrow,EU,,Outlaw,12297.70
2230,Mysafespace,Blood Elf,Rogue,Crippling Progress..,Horde,Thrall,US,,Outlaw,12297.70
2231,Kyoki,Night Elf,Hunter,Essential,Alliance,Aman'Thul,EU,DE,Havoc,12297.30
2232,Kyoki,Night Elf,Hunter,Essential,Alliance,Aman'Thul,EU,DE,Havoc,12297.30
2233,Ydoajin,Tauren,Monk,Endless Fury,Horde,Saurfang,OC,,Windwalker,12297.20
2234,Амнозия,Void Elf,Rogue,Ангелы Тени,Alliance,Гордунни,EU,RU,Outlaw,12296.70
2235,Kiingbun,Night Elf,Hunter,Imperius,Alliance,Aman'Thul,OC,,Havoc,12296.50
2236,Юнивёрсал,Blood Elf,Rogue,Мисклик,Horde,Ревущий фьорд,EU,RU,Outlaw,12296.30
2237,Vaerysa,Draenei,Paladin, ,,Argent Dawn,EU,,Retribution,12296.20
2238,Ymokay,Blood Elf,Paladin,Føcus Me I Am Famøus,Horde,Ysondre,EU,FR,Retribution,12295.90
2239,Xaho,Pandaren,Monk,The Drunkers,Horde,Burning Legion,EU,,Windwalker,12295.40
2240,Нерриэл,Human,Paladin,Нэйчерал Селекшн,Alliance,Гордунни,EU,RU,Retribution,12295.30
2241,Ahryn,Blood Elf,Rogue,Top Of the Line,Horde,Zul'jin,US,,Outlaw,12295.30
2242,Wilkevian,Blood Elf,Paladin,Seers of War,Horde,The Sha'tar,EU,,Retribution,12294.70
2243,Mauiiwowie,Nightborne,Mage,Encore,Horde,Illidan,US,,Arcane,12294.60
2244,Mb,Blood Elf,Paladin,Instant Dollars,Horde,Mal'Ganis,US,,Retribution,12294.60
2245,Chuparoni,Blood Elf,Hunter,Wizards and Monkeys,Horde,Thrall,US,,Havoc,12294.40
2246,Iamkvn,Blood Elf,Hunter,flippin out mon,Horde,Thrall,EU,DE,Havoc,12294.40
2247,Alpanu,Draenei,Paladin,EndofSilence,Alliance,Antonidas,EU,DE,Retribution,12294.40
2248,Hugostiglitz,Undead,Monk,Easy,Horde,Twisting Nether,EU,,Windwalker,12294.20
2249,Blury,Blood Elf,Monk,Unic,Horde,Gorgonnash,EU,DE,Windwalker,12294.20
2250,Diseasedyo,Blood Elf,Hunter,Nukular Gaming,Horde,Aegwynn,EU,DE,Survival,12294.10
2251,Praeyy,Blood Elf,Hunter,Quit,Horde,Kazzak,EU,,Havoc,12294.10
2252,Dq,Blood Elf,Hunter,Ebrius,Horde,Vashj,EU,,Havoc,12294.10
2253,Intox,Undead,Rogue,Logic,Horde,Twisting Nether,EU,,Outlaw,12293.90
2254,Displacement,Blood Elf,Rogue,nVus,Horde,Mal'Ganis,US,,Subtlety,12293.80
2255,Monokay,Blood Elf,Hunter,Yoshi City,Horde,Stormscale,EU,,Havoc,12293.70
2256,Darknnes,Nightborne,Mage,Tea Party of the D..,Horde,Drak'thul,EU,,Arcane,12293.70
2257,Hidensneak,Orc,Rogue,Southern Hospitality,Horde,Wyrmrest Accord,US,,Subtlety,12293.70
2258,Silthias,Night Elf,Rogue,Extra,Alliance,Frostmourne,OC,,Subtlety,12293.20
2259,Nistira,Blood Elf,Rogue,Covenant,Horde,C'thun,EU,ES,Outlaw,12293.10
2260,Taisqun,Blood Elf,Hunter,O M E G A,Horde,Twisting Nether,EU,,Havoc,12293.10
2261,Shings,Orc,Warlock,Zero Logic,Horde,Kazzak,EU,,Affliction,12292.40
2262,Câilloux,Pandaren,Monk,Hørizon,Alliance,Elune,EU,FR,Windwalker,12292.20
2263,Silkz,Human,Hunter,Sloth,Alliance,Dun Modr,EU,ES,Beast Mastery,12292.10
2264,Yherei,Night Elf,Hunter,Hijos de Varian Wr..,Alliance,Quel'Thalas,US,,Havoc,12292.10
2265,Badbadnotgud,Blood Elf,Hunter,Elitist,Horde,Garithos,US,,Havoc,12292.10
2266,Limitbreaker,Night Elf,Hunter, ,,Blackmoore,EU,DE,Havoc,12292.10
2267,Eloë,Void Elf,Rogue,Nøvae,Alliance,Les Sentinelles,EU,FR,Subtlety,12291.70
2268,Мизери,Blood Elf,Rogue, ,,Ревущий фьорд,EU,RU,Outlaw,12291.70
2269,Tankîn,Night Elf,Hunter,Pollo de la Muerte,Alliance,Madoran,US,,Havoc,12291.60
2270,Spartymcfly,Night Elf,Hunter,Severity,Alliance,Stormrage,US,,Havoc,12291.60
2271,Upyourarse,Undead,Rogue,Undaunted,Horde,Ner'zhul,US,,Subtlety,12291.60
2272,Krisstina,Night Elf,Hunter,LENG SQUAD,Alliance,Outland,EU,,Havoc,12291.50
2273,Nàshòr,Troll,Warlock,Electiøn,Horde,Blackmoore,EU,DE,Affliction,12291.30
2274,Vadoos,Blood Elf,Rogue,Encore,Horde,Burning Legion,EU,,Outlaw,12291.10
2275,Billidan,Blood Elf,Hunter,Keep Calm,Horde,Stormscale,US,,Havoc,12290.90
2276,Lockithina,Void Elf,Warlock,Withered,Alliance,Silvermoon,EU,,Affliction,12290.90
2277,Foehawk,Draenei,Hunter,Narrow Path,Alliance,Thunderhorn,US,,Survival,12290.80
2277,Aquire,Blood Elf,Monk,Ingenium,Horde,Blackrock,EU,DE,Windwalker,12290.80
